Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
587,594,6,19135,1,3,4,134,At Risk
588,114,3,3679,3,1,1,311,Regular Customers
589,51,7,24219,4,4,4,444,Champions
590,428,4,11354,1,2,2,122,Lost Customers
591,60,3,8254,4,1,1,411,Regular Customers
592,720,4,3659,1,2,1,121,Lost Customers
593,270,4,9354,2,2,2,222,Regular Customers
594,196,10,28316,2,4,4,244,At Risk
595,42,5,14700,4,2,3,423,Potential Loyalists
596,374,3,9196,1,1,2,112,Lost Customers
597,121,3,10390,3,1,2,312,Regular Customers
598,268,9,28069,2,4,4,244,At Risk
599,263,5,11040,2,2,2,222,Regular Customers
600,578,5,11578,1,2,2,122,Lost Customers
601,495,5,16488,1,2,3,123,Lost Customers
602,638,5,14412,1,2,3,123,Lost Customers
603,33,4,5606,4,2,1,421,Regular Customers
604,470,2,6626,1,1,1,111,Lost Customers
605,93,3,8599,3,1,1,311,Regular Customers
606,26,5,14211,4,2,3,423,Potential Loyalists
607,424,5,14653,1,2,3,123,Lost Customers
608,166,5,15883,3,2,3,323,Potential Loyalists
609,22,7,16586,4,4,3,443,Loyal Customers
610,1282,1,5102,1,1,1,111,Lost Customers
611,221,2,7763,2,1,1,211,Regular Customers
612,1022,2,5980,1,1,1,111,Lost Customers
614,790,4,8100,1,2,1,121,Lost Customers
615,87,8,17974,3,4,4,344,Loyal Customers
616,422,4,13949,1,2,3,123,Lost Customers
617,837,2,6735,1,1,1,111,Lost Customers
618,222,9,23062,2,4,4,244,At Risk
619,609,4,13440,1,2,3,123,Lost Customers
620,207,2,5373,2,1,1,211,Regular Customers
621,35,3,7307,4,1,1,411,Regular Customers
622,189,2,9305,2,1,2,212,Regular Customers
623,36,3,8674,4,1,1,411,Regular Customers
624,425,3,10873,1,1,2,112,Lost Customers
625,50,9,26445,4,4,4,444,Champions
626,570,2,4772,1,1,1,111,Lost Customers
627,156,4,13431,3,2,3,323,Potential Loyalists
628,358,4,10562,2,2,2,222,Regular Customers
629,638,2,2350,1,1,1,111,Lost Customers
630,38,10,29948,4,4,4,444,Champions
631,298,5,14142,2,2,3,223,Regular Customers
632,48,5,18397,4,2,4,424,Potential Loyalists
633,59,6,10764,4,3,2,432,Loyal Customers
634,82,9,21618,3,4,4,344,Loyal Customers
635,111,5,11466,3,2,2,322,Regular Customers
636,417,3,12144,1,1,2,112,Lost Customers
637,17,6,14961,4,3,3,433,Loyal Customers
638,71,3,10118,4,1,2,412,Regular Customers
639,302,2,3796,2,1,1,211,Regular Customers
640,35,9,25145,4,4,4,444,Champions
641,34,6,15956,4,3,3,433,Loyal Customers
642,70,4,10072,4,2,2,422,Regular Customers
643,4,4,9148,4,2,2,422,Regular Customers
644,120,8,21758,3,4,4,344,Loyal Customers
645,16,6,13953,4,3,3,433,Loyal Customers
646,518,3,8708,1,1,1,111,Lost Customers
647,1199,1,666,1,1,1,111,Lost Customers
648,2,5,7955,4,2,1,421,Regular Customers
649,309,5,7572,2,2,1,221,Regular Customers
650,98,7,14298,3,4,3,343,Loyal Customers
651,69,10,19678,4,4,4,444,Champions
652,127,5,8663,3,2,1,321,Regular Customers
653,222,2,5088,2,1,1,211,Regular Customers
654,639,3,4878,1,1,1,111,Lost Customers
655,274,8,22047,2,4,4,244,At Risk
656,1005,6,8959,1,3,2,132,At Risk
658,110,3,9150,3,1,2,312,Regular Customers
659,442,5,12330,1,2,2,122,Lost Customers
660,398,6,16901,1,3,3,133,At Risk
661,600,3,8857,1,1,2,112,Lost Customers
662,89,4,7105,3,2,1,321,Regular Customers
663,107,10,27752,3,4,4,344,Loyal Customers
664,572,6,16770,1,3,3,133,At Risk
665,247,5,15452,2,2,3,223,Regular Customers
666,211,4,15183,2,2,3,223,Regular Customers
667,127,3,3840,3,1,1,311,Regular Customers
668,247,10,17767,2,4,3,243,At Risk
669,127,9,27056,3,4,4,344,Loyal Customers
670,185,3,9493,3,1,2,312,Regular Customers
671,264,7,21590,2,4,4,244,At Risk
672,236,4,9472,2,2,2,222,Regular Customers
673,61,1,755,4,1,1,411,Regular Customers
674,50,7,20644,4,4,4,444,Champions
675,153,3,9873,3,1,2,312,Regular Customers
676,578,5,13475,1,2,3,123,Lost Customers
677,63,6,19405,4,3,4,434,Loyal Customers
678,71,8,20818,4,4,4,444,Champions
679,337,5,19004,2,2,4,224,Big Spenders
680,207,3,5784,2,1,1,211,Regular Customers
681,697,2,7582,1,1,1,111,Lost Customers
682,106,7,18485,3,4,4,344,Loyal Customers
683,26,6,19152,4,3,4,434,Loyal Customers
684,489,6,14074,1,3,3,133,At Risk
685,7,3,3701,4,1,1,411,Regular Customers
686,839,2,7822,1,1,1,111,Lost Customers
687,50,2,8395,4,1,1,411,Regular Customers
688,56,1,2075,4,1,1,411,Regular Customers
689,15,4,12463,4,2,2,422,Regular Customers
690,317,3,12773,2,1,2,212,Regular Customers
691,267,3,7219,2,1,1,211,Regular Customers
692,98,5,16707,3,2,3,323,Potential Loyalists
693,422,3,2678,1,1,1,111,Lost Customers
694,770,4,10571,1,2,2,122,Lost Customers
695,313,4,14347,2,2,3,223,Regular Customers
696,1035,1,797,1,1,1,111,Lost Customers
697,356,6,19096,2,3,4,234,At Risk
698,474,6,12673,1,3,2,132,At Risk
699,295,7,15301,2,4,3,243,At Risk
700,998,3,11085,1,1,2,112,Lost Customers
701,29,2,6339,4,1,1,411,Regular Customers
702,186,5,16995,3,2,3,323,Potential Loyalists
703,1235,2,6359,1,1,1,111,Lost Customers
704,189,4,15097,2,2,3,223,Regular Customers
705,177,7,14241,3,4,3,343,Loyal Customers
706,433,4,8218,1,2,1,121,Lost Customers
707,423,5,19611,1,2,4,124,Lost Customers
708,287,6,14792,2,3,3,233,At Risk
709,444,5,11335,1,2,2,122,Lost Customers
710,103,7,20976,3,4,4,344,Loyal Customers
711,125,7,14232,3,4,3,343,Loyal Customers
712,114,6,20667,3,3,4,334,Loyal Customers
713,905,3,5349,1,1,1,111,Lost Customers
714,121,7,19127,3,4,4,344,Loyal Customers
715,126,6,15745,3,3,3,333,Loyal Customers
716,1229,1,3919,1,1,1,111,Lost Customers
717,203,4,12541,2,2,2,222,Regular Customers
718,691,3,8973,1,1,2,112,Lost Customers
719,120,5,12055,3,2,2,322,Regular Customers
720,228,6,19166,2,3,4,234,At Risk
721,668,3,6741,1,1,1,111,Lost Customers
722,170,8,22479,3,4,4,344,Loyal Customers
723,523,8,20785,1,4,4,144,At Risk
724,332,3,3411,2,1,1,211,Regular Customers
725,507,4,8367,1,2,1,121,Lost Customers
726,199,4,11790,2,2,2,222,Regular Customers
727,322,3,10470,2,1,2,212,Regular Customers
728,159,4,8378,3,2,1,321,Regular Customers
729,110,5,9351,3,2,2,322,Regular Customers
730,65,12,30587,4,4,4,444,Champions
731,357,3,11453,2,1,2,212,Regular Customers
732,106,7,25122,3,4,4,344,Loyal Customers
733,361,5,8516,2,2,1,221,Regular Customers
734,290,7,14355,2,4,3,243,At Risk
735,48,5,11920,4,2,2,422,Regular Customers
736,177,5,14728,3,2,3,323,Potential Loyalists
737,207,5,8717,2,2,1,221,Regular Customers
738,230,3,3231,2,1,1,211,Regular Customers
739,622,5,10327,1,2,2,122,Lost Customers
740,66,9,22729,4,4,4,444,Champions
741,15,3,4816,4,1,1,411,Regular Customers
742,9,5,16904,4,2,3,423,Potential Loyalists
743,387,10,31135,1,4,4,144,At Risk
744,105,4,13251,3,2,3,323,Potential Loyalists
745,644,3,6311,1,1,1,111,Lost Customers
746,13,5,14686,4,2,3,423,Potential Loyalists
747,68,5,17784,4,2,3,423,Potential Loyalists
748,392,5,11562,1,2,2,122,Lost Customers
749,38,7,19108,4,4,4,444,Champions
750,203,2,1430,2,1,1,211,Regular Customers
751,425,4,13401,1,2,3,123,Lost Customers
752,83,5,16813,3,2,3,323,Potential Loyalists
753,693,4,10911,1,2,2,122,Lost Customers
754,26,5,11564,4,2,2,422,Regular Customers
755,136,4,9980,3,2,2,322,Regular Customers
756,305,4,9744,2,2,2,222,Regular Customers
757,663,2,6245,1,1,1,111,Lost Customers
758,432,4,13941,1,2,3,123,Lost Customers
759,1295,1,4606,1,1,1,111,Lost Customers
760,177,2,6255,3,1,1,311,Regular Customers
761,63,9,25486,4,4,4,444,Champions
762,285,8,15136,2,4,3,243,At Risk
763,511,4,14824,1,2,3,123,Lost Customers
764,35,6,15023,4,3,3,433,Loyal Customers
765,40,4,15941,4,2,3,423,Potential Loyalists
766,50,9,18084,4,4,4,444,Champions
767,438,6,19659,1,3,4,134,At Risk
768,247,7,19093,2,4,4,244,At Risk
769,867,4,6926,1,2,1,121,Lost Customers
770,53,6,23148,4,3,4,434,Loyal Customers
771,463,4,11461,1,2,2,122,Lost Customers
772,23,4,8370,4,2,1,421,Regular Customers
773,156,4,14077,3,2,3,323,Potential Loyalists
774,157,7,17867,3,4,3,343,Loyal Customers
775,538,3,6056,1,1,1,111,Lost Customers
776,318,6,14734,2,3,3,233,At Risk
777,330,5,13422,2,2,3,223,Regular Customers
778,446,3,7649,1,1,1,111,Lost Customers
779,150,3,4305,3,1,1,311,Regular Customers
780,236,1,824,2,1,1,211,Regular Customers
781,53,7,20679,4,4,4,444,Champions
782,152,3,8034,3,1,1,311,Regular Customers
783,249,4,10563,2,2,2,222,Regular Customers
784,389,4,6602,1,2,1,121,Lost Customers
785,207,5,8623,2,2,1,221,Regular Customers
786,198,4,8269,2,2,1,221,Regular Customers
787,477,1,4602,1,1,1,111,Lost Customers
788,202,5,14855,2,2,3,223,Regular Customers
789,372,2,3167,1,1,1,111,Lost Customers
790,22,5,10760,4,2,2,422,Regular Customers
791,102,7,22858,3,4,4,344,Loyal Customers
792,242,3,8068,2,1,1,211,Regular Customers
793,483,3,6414,1,1,1,111,Lost Customers
794,312,7,19827,2,4,4,244,At Risk
795,770,4,12227,1,2,2,122,Lost Customers
797,513,1,220,1,1,1,111,Lost Customers
798,4,5,16152,4,2,3,423,Potential Loyalists
799,121,6,24039,3,3,4,334,Loyal Customers
800,149,10,23458,3,4,4,344,Loyal Customers
801,581,3,6888,1,1,1,111,Lost Customers
802,991,4,10892,1,2,2,122,Lost Customers
803,100,7,22704,3,4,4,344,Loyal Customers
804,854,3,10176,1,1,2,112,Lost Customers
805,170,7,16909,3,4,3,343,Loyal Customers
806,269,4,12000,2,2,2,222,Regular Customers
807,24,7,21627,4,4,4,444,Champions
808,463,3,5617,1,1,1,111,Lost Customers
809,27,5,14823,4,2,3,423,Potential Loyalists
810,97,8,19661,3,4,4,344,Loyal Customers
811,88,4,10832,3,2,2,322,Regular Customers
812,421,6,14573,1,3,3,133,At Risk
813,113,2,5634,3,1,1,311,Regular Customers
814,290,5,14913,2,2,3,223,Regular Customers
815,281,2,7898,2,1,1,211,Regular Customers
816,187,4,4578,2,2,1,221,Regular Customers
817,855,5,13551,1,2,3,123,Lost Customers
818,1,7,20475,4,4,4,444,Champions
819,36,5,15655,4,2,3,423,Potential Loyalists
820,45,8,25363,4,4,4,444,Champions
821,489,6,14570,1,3,3,133,At Risk
822,33,5,12874,4,2,2,422,Regular Customers
823,42,4,14322,4,2,3,423,Potential Loyalists
824,581,3,5160,1,1,1,111,Lost Customers
825,205,6,15042,2,3,3,233,At Risk
826,130,3,10464,3,1,2,312,Regular Customers
827,37,9,26106,4,4,4,444,Champions
828,51,3,8760,4,1,2,412,Regular Customers
829,137,4,11523,3,2,2,322,Regular Customers
830,56,3,13238,4,1,3,413,Potential Loyalists
831,106,4,11403,3,2,2,322,Regular Customers
833,76,5,15507,4,2,3,423,Potential Loyalists
834,292,3,5942,2,1,1,211,Regular Customers
835,227,5,16762,2,2,3,223,Regular Customers
836,252,8,22445,2,4,4,244,At Risk
837,157,2,4893,3,1,1,311,Regular Customers
838,60,5,8222,4,2,1,421,Regular Customers
839,366,8,22452,2,4,4,244,At Risk
840,597,7,18564,1,4,4,144,At Risk
841,88,4,12070,3,2,2,322,Regular Customers
842,8,13,43977,4,4,4,444,Champions
843,124,4,14861,3,2,3,323,Potential Loyalists
844,320,3,6702,2,1,1,211,Regular Customers
845,76,5,17917,4,2,3,423,Potential Loyalists
846,822,3,10650,1,1,2,112,Lost Customers
847,361,8,23557,2,4,4,244,At Risk
848,283,8,15680,2,4,3,243,At Risk
849,12,2,8636,4,1,1,411,Regular Customers
850,97,7,20948,3,4,4,344,Loyal Customers
851,282,5,11393,2,2,2,222,Regular Customers
852,48,8,21593,4,4,4,444,Champions
853,527,6,15308,1,3,3,133,At Risk
854,403,4,14681,1,2,3,123,Lost Customers
855,218,4,9116,2,2,2,222,Regular Customers
856,509,7,21008,1,4,4,144,At Risk
857,57,8,23400,4,4,4,444,Champions
858,279,5,8831,2,2,2,222,Regular Customers
859,153,3,8029,3,1,1,311,Regular Customers
860,274,4,10283,2,2,2,222,Regular Customers
861,153,5,14327,3,2,3,323,Potential Loyalists
862,226,4,6770,2,2,1,221,Regular Customers
863,30,5,14443,4,2,3,423,Potential Loyalists
864,106,6,20705,3,3,4,334,Loyal Customers
865,146,7,18384,3,4,4,344,Loyal Customers
866,266,3,9184,2,1,2,212,Regular Customers
867,870,2,3638,1,1,1,111,Lost Customers
868,259,4,7140,2,2,1,221,Regular Customers
869,240,3,11233,2,1,2,212,Regular Customers
870,214,3,3268,2,1,1,211,Regular Customers
871,188,9,18929,2,4,4,244,At Risk
872,508,8,21693,1,4,4,144,At Risk
873,100,8,32250,3,4,4,344,Loyal Customers
874,169,1,1911,3,1,1,311,Regular Customers
875,455,8,22107,1,4,4,144,At Risk
876,475,4,8202,1,2,1,121,Lost Customers
877,372,4,7897,1,2,1,121,Lost Customers
878,623,2,5883,1,1,1,111,Lost Customers
879,158,4,12676,3,2,2,322,Regular Customers
880,260,10,33394,2,4,4,244,At Risk
881,219,6,17891,2,3,3,233,At Risk
882,122,4,6431,3,2,1,321,Regular Customers
883,168,8,23173,3,4,4,344,Loyal Customers
884,461,2,4738,1,1,1,111,Lost Customers
885,510,1,212,1,1,1,111,Lost Customers
886,65,6,20093,4,3,4,434,Loyal Customers
887,690,3,7814,1,1,1,111,Lost Customers
888,177,6,19624,3,3,4,334,Loyal Customers
889,372,6,19347,1,3,4,134,At Risk
890,432,5,13796,1,2,3,123,Lost Customers
891,41,4,15139,4,2,3,423,Potential Loyalists
892,47,10,33440,4,4,4,444,Champions
893,490,6,23539,1,3,4,134,At Risk
894,238,7,17317,2,4,3,243,At Risk
895,466,1,2876,1,1,1,111,Lost Customers
896,562,3,11136,1,1,2,112,Lost Customers
897,448,5,10489,1,2,2,122,Lost Customers
898,438,1,1893,1,1,1,111,Lost Customers
899,157,4,12889,3,2,2,322,Regular Customers
900,129,5,13353,3,2,3,323,Potential Loyalists
901,290,4,5228,2,2,1,221,Regular Customers
902,566,4,13037,1,2,3,123,Lost Customers
903,239,6,12120,2,3,2,232,At Risk
904,487,2,4716,1,1,1,111,Lost Customers
905,88,4,9288,3,2,2,322,Regular Customers
906,377,7,20725,1,4,4,144,At Risk
907,171,5,14006,3,2,3,323,Potential Loyalists
908,270,9,26876,2,4,4,244,At Risk
909,349,4,8926,2,2,2,222,Regular Customers
910,249,6,18459,2,3,4,234,At Risk
912,33,5,15634,4,2,3,423,Potential Loyalists
913,207,5,11743,2,2,2,222,Regular Customers
914,72,4,17823,4,2,3,423,Potential Loyalists
915,84,8,16988,3,4,3,343,Loyal Customers
916,634,3,11737,1,1,2,112,Lost Customers
917,232,6,11133,2,3,2,232,At Risk
918,18,5,10801,4,2,2,422,Regular Customers
919,101,6,15653,3,3,3,333,Loyal Customers
920,405,7,25006,1,4,4,144,At Risk
921,127,8,17687,3,4,3,343,Loyal Customers
922,63,7,17470,4,4,3,443,Loyal Customers
923,663,5,15405,1,2,3,123,Lost Customers
924,204,6,19204,2,3,4,234,At Risk
925,699,2,5774,1,1,1,111,Lost Customers
926,930,2,3789,1,1,1,111,Lost Customers
927,2,7,15731,4,4,3,443,Loyal Customers
928,317,5,10406,2,2,2,222,Regular Customers
929,65,5,11943,4,2,2,422,Regular Customers
930,6,5,12673,4,2,2,422,Regular Customers
931,151,7,22370,3,4,4,344,Loyal Customers
932,102,5,11296,3,2,2,322,Regular Customers
933,303,6,19245,2,3,4,234,At Risk
934,282,8,16530,2,4,3,243,At Risk
935,197,7,28406,2,4,4,244,At Risk
936,384,4,10101,1,2,2,122,Lost Customers
937,738,2,5488,1,1,1,111,Lost Customers
938,149,6,13004,3,3,2,332,Loyal Customers
939,26,4,9062,4,2,2,422,Regular Customers
940,656,5,12896,1,2,2,122,Lost Customers
941,26,8,22278,4,4,4,444,Champions
942,24,9,30924,4,4,4,444,Champions
943,311,10,36345,2,4,4,244,At Risk
944,460,7,20990,1,4,4,144,At Risk
945,497,5,9108,1,2,2,122,Lost Customers
946,191,5,10260,2,2,2,222,Regular Customers
947,44,6,12888,4,3,2,432,Loyal Customers
948,82,7,19693,3,4,4,344,Loyal Customers
949,183,2,8257,3,1,1,311,Regular Customers
950,280,4,11451,2,2,2,222,Regular Customers
951,61,8,23205,4,4,4,444,Champions
952,151,2,4670,3,1,1,311,Regular Customers
953,48,10,19330,4,4,4,444,Champions
954,135,8,19578,3,4,4,344,Loyal Customers
955,219,5,9959,2,2,2,222,Regular Customers
956,94,5,8490,3,2,1,321,Regular Customers
957,125,3,8435,3,1,1,311,Regular Customers
958,259,4,6962,2,2,1,221,Regular Customers
959,178,4,10507,3,2,2,322,Regular Customers
960,67,4,9538,4,2,2,422,Regular Customers
961,879,4,8435,1,2,1,121,Lost Customers
962,222,5,11515,2,2,2,222,Regular Customers
963,155,6,18887,3,3,4,334,Loyal Customers
964,142,4,10448,3,2,2,322,Regular Customers
965,74,6,14120,4,3,3,433,Loyal Customers
966,21,4,11886,4,2,2,422,Regular Customers
967,147,5,15655,3,2,3,323,Potential Loyalists
968,199,6,17402,2,3,3,233,At Risk
969,194,2,8489,2,1,1,211,Regular Customers
970,158,6,19173,3,3,4,334,Loyal Customers
971,497,6,16585,1,3,3,133,At Risk
972,27,7,18954,4,4,4,444,Champions
973,43,9,27255,4,4,4,444,Champions
974,80,6,18484,3,3,4,334,Loyal Customers
975,130,4,7569,3,2,1,321,Regular Customers
976,615,4,11044,1,2,2,122,Lost Customers
977,742,2,5138,1,1,1,111,Lost Customers
978,62,3,6885,4,1,1,411,Regular Customers
979,56,6,12878,4,3,2,432,Loyal Customers
980,178,3,12712,3,1,2,312,Regular Customers
981,461,4,3697,1,2,1,121,Lost Customers
982,386,5,12292,1,2,2,122,Lost Customers
983,163,2,1408,3,1,1,311,Regular Customers
984,97,3,10700,3,1,2,312,Regular Customers
985,490,7,13829,1,4,3,143,At Risk
986,103,5,21347,3,2,4,324,Potential Loyalists
987,15,6,21255,4,3,4,434,Loyal Customers
988,65,7,21442,4,4,4,444,Champions
989,52,4,8170,4,2,1,421,Regular Customers
990,76,9,18750,4,4,4,444,Champions
991,240,7,17053,2,4,3,243,At Risk
992,273,8,18422,2,4,4,244,At Risk
993,119,6,13099,3,3,3,333,Loyal Customers
994,94,4,8176,3,2,1,321,Regular Customers
995,681,7,22902,1,4,4,144,At Risk
996,230,5,15307,2,2,3,223,Regular Customers
997,104,9,20880,3,4,4,344,Loyal Customers
998,144,5,13840,3,2,3,323,Potential Loyalists
999,270,6,13208,2,3,3,233,At Risk
1000,17,7,12896,4,4,2,442,Loyal Customers
1001,301,3,7610,2,1,1,211,Regular Customers
1002,250,6,17389,2,3,3,233,At Risk
1003,520,6,19677,1,3,4,134,At Risk
1004,259,4,10733,2,2,2,222,Regular Customers
1005,2,5,21630,4,2,4,424,Potential Loyalists
1006,114,5,18714,3,2,4,324,Potential Loyalists
1007,492,3,11785,1,1,2,112,Lost Customers
1008,8,3,3581,4,1,1,411,Regular Customers
1009,285,8,23037,2,4,4,244,At Risk
1010,185,6,15089,3,3,3,333,Loyal Customers
1011,29,2,9114,4,1,2,412,Regular Customers
1012,137,4,13827,3,2,3,323,Potential Loyalists
1013,19,9,18962,4,4,4,444,Champions
1014,653,6,15337,1,3,3,133,At Risk
1015,349,9,22251,2,4,4,244,At Risk
1016,305,5,11885,2,2,2,222,Regular Customers
1018,257,5,9129,2,2,2,222,Regular Customers
1019,42,1,665,4,1,1,411,Regular Customers
1020,320,5,16434,2,2,3,223,Regular Customers
1021,69,4,8986,4,2,2,422,Regular Customers
1022,92,5,7946,3,2,1,321,Regular Customers
1023,139,9,25896,3,4,4,344,Loyal Customers
1024,198,5,15402,2,2,3,223,Regular Customers
1025,193,3,7021,2,1,1,211,Regular Customers
1026,107,9,16604,3,4,3,343,Loyal Customers
1027,79,5,19686,3,2,4,324,Potential Loyalists
1028,4,5,12358,4,2,2,422,Regular Customers
1029,396,3,10217,1,1,2,112,Lost Customers
1030,202,1,3376,2,1,1,211,Regular Customers
1031,299,3,4027,2,1,1,211,Regular Customers
1032,373,4,8068,1,2,1,121,Lost Customers
1033,81,6,14433,3,3,3,333,Loyal Customers
1034,96,3,3617,3,1,1,311,Regular Customers
1035,30,11,40125,4,4,4,444,Champions
1036,117,8,26145,3,4,4,344,Loyal Customers
1037,174,5,12774,3,2,2,322,Regular Customers
1038,971,2,1933,1,1,1,111,Lost Customers
1039,560,4,10346,1,2,2,122,Lost Customers
1040,536,1,2236,1,1,1,111,Lost Customers
1041,33,9,14853,4,4,3,443,Loyal Customers
1042,594,2,4916,1,1,1,111,Lost Customers
1043,235,6,20950,2,3,4,234,At Risk
1044,58,3,5617,4,1,1,411,Regular Customers
1045,781,2,2688,1,1,1,111,Lost Customers
1046,247,4,12494,2,2,2,222,Regular Customers
1047,390,5,16143,1,2,3,123,Lost Customers
1048,89,8,30036,3,4,4,344,Loyal Customers
1049,214,5,17046,2,2,3,223,Regular Customers
1050,430,5,14824,1,2,3,123,Lost Customers
1051,1044,2,3825,1,1,1,111,Lost Customers
1052,45,4,7019,4,2,1,421,Regular Customers
1053,243,1,1298,2,1,1,211,Regular Customers
1054,314,2,5238,2,1,1,211,Regular Customers
1055,286,3,11290,2,1,2,212,Regular Customers
1056,542,3,12530,1,1,2,112,Lost Customers
1057,119,3,10081,3,1,2,312,Regular Customers
1058,186,9,22659,3,4,4,344,Loyal Customers
1059,113,5,16018,3,2,3,323,Potential Loyalists
1060,284,4,7235,2,2,1,221,Regular Customers
1061,88,5,12395,3,2,2,322,Regular Customers
1062,36,6,20475,4,3,4,434,Loyal Customers
1063,56,8,16305,4,4,3,443,Loyal Customers
1064,391,3,9626,1,1,2,112,Lost Customers
1065,27,8,14843,4,4,3,443,Loyal Customers
1066,361,4,12326,2,2,2,222,Regular Customers
1067,119,1,585,3,1,1,311,Regular Customers
1068,1103,2,6674,1,1,1,111,Lost Customers
1069,466,6,20626,1,3,4,134,At Risk
1070,199,4,13541,2,2,3,223,Regular Customers
1071,104,6,18276,3,3,4,334,Loyal Customers
1072,576,2,5056,1,1,1,111,Lost Customers
1073,659,5,15639,1,2,3,123,Lost Customers
1074,41,5,18898,4,2,4,424,Potential Loyalists
1075,15,3,9790,4,1,2,412,Regular Customers
1076,112,11,30639,3,4,4,344,Loyal Customers
1077,102,6,17563,3,3,3,333,Loyal Customers
1078,770,3,5011,1,1,1,111,Lost Customers
1079,114,6,16317,3,3,3,333,Loyal Customers
1080,139,3,4467,3,1,1,311,Regular Customers
1081,975,2,5393,1,1,1,111,Lost Customers
1082,43,7,19642,4,4,4,444,Champions
1083,97,4,13795,3,2,3,323,Potential Loyalists
1084,144,7,13539,3,4,3,343,Loyal Customers
1085,214,4,11071,2,2,2,222,Regular Customers
1086,550,5,13736,1,2,3,123,Lost Customers
1087,782,5,11162,1,2,2,122,Lost Customers
1088,366,5,11882,2,2,2,222,Regular Customers
